Postalcode,latitude,longitude
8741789962,34.06319008225959,51.494901975301666
8743119353,34.13080524323099,51.346090799900246
8341177212,32.82384195901231,51.702736890693366
8341713513,32.79695169906616,51.68858118279652
8345173595,32.78138433342424,51.65433650766233
8196983746,32.71878378659753,51.69128945677167
8343186551,32.79769519894981,51.66357922283715
8343135431,32.798107321083094,51.658201334235066
8341737665,32.79634442068228,51.69408213399794
8341846739,32.80594528125814,51.69761694185884
8345135657,32.776512608501584,51.646653100344864
8341147836,32.81350704052969,51.695807932298706
8341778340,32.79326720622616,51.68569782926225
8341918730,32.79160391392501,51.70013967447692
8341846661,32.80646896352006,51.69811197980307
8346133997,32.825907873133595,51.77571800809512
8341146777,32.81214717497611,51.693303779772
8345118546,32.778372545196355,51.651362236483855
8375113951,32.41690021290383,52.64634317407339
8343137933,32.80208475165857,51.65852063795597
8345133643,32.77555689675412,51.63920310746393
8375185551,32.42665081288748,52.656527388225356
8341149566,32.8098110226135,51.696077024570286
8375166171,32.42251271795114,52.65033389611473
8375185556,32.42710350721103,52.65669245858147
8375184143,32.429696697180844,52.65330817814818
8375163338,32.41859118316091,52.65155903043964
8565161537,33.07708166024701,50.1659537912647
8565171337,33.06584405133186,50.16780918165517
8571133116,33.024714515122355,50.08457801796961
8531953145,32.7029519973774,51.16413077972715
8565171337,33.06584405133186,50.16780918165517
8531687314,32.69238515482904,51.16778199010952
8531954871,32.70658963588593,51.158642839284106
8531645396,32.69704008700987,51.15618611079933
8533146537,32.71781530350423,51.114578804532464
8531666753,32.692988298608164,51.16275625847741
8531917937,32.7035878008168,51.1545990845305
8531816336,32.70669164239141,51.154310084628655
8341744655,32.80113128800939,51.6936748884011
8531695897,32.68618835834923,51.17467009673925
8531743135,32.70587834048378,51.144797154230176
8531743396,32.7049177553882,51.14579833456746
8531953162,32.70446624751379,51.16259160624535
8531953137,32.70228955166996,51.16486188020787
8531656761,32.69704438898547,51.159091577192385
8531695897,32.6861883583492,51.174670096739206
8565155765,33.077620875130854,50.16423637083473
8533144685,32.70549508776311,51.10623145981801
8531665491,32.69582384096354,51.16236720128492
8531860059,32.71572562324441,51.14516427534796
8531743493,32.70448207636523,51.14647019762341
8379148439,32.14471044803057,52.62441835117516
8531658867,32.69508966832384,51.159907897458886
8571813131,32.76382161211766,50.61625204798439
8531743791,32.70530770842831,51.14705628981981
8571753371,32.767322661504494,50.63161615301066
8576138145,32.83938207442001,50.57665490761195
8175134411,32.27731656611425,52.05386046670107
8576133114,32.832080461632444,50.565769680632826
8419617691,32.68846977910705,51.51628659729725
8414639391,32.69666651624641,51.528967636467605
8414874163,32.68357146461761,51.53414286806694
8417855563,32.671266833053345,51.54974074615546
8416667411,32.68507527585456,51.55137059216704
8431764168,32.63502629724,51.557215209555714
8414653153,32.69829534560371,51.527186018857435
8418713897,32.666004269643864,51.54286189795163
8419643596,32.690899051261866,51.51479463025957
8413635783,32.699620603803254,51.517433382946436
8438136719,32.68579257596074,51.580413701400985
8434195561,32.637996775944956,51.50100067313298
8415995367,32.694462858076086,51.55082411604736
8413673973,32.70030484288485,51.511663235312724
8418834756,32.65863897015887,51.54801636375732
8434195555,32.6379489946923,51.50037935982303
8434143565,32.64145572273299,51.49472750767263
8416838715,32.68141071255092,51.579107316016035
8431773531,32.61364120683788,51.56663337431222
8415984794,32.69238536259222,51.5472988606282
8431844673,32.60050181003161,51.54787432853263
8431741437,32.617549521850435,51.563329690231285
8435143622,32.65338120280511,51.48616957523116
8431755496,32.62340798461181,51.55529644464798
8415916773,32.685982661368705,51.54516017178362
8431865368,32.61090279684201,51.55511192113833
8431873155,32.603968334040715,51.5578646268955
8431763940,32.63368523420685,51.55721928481737
8413793685,32.68919270867743,51.524767061504164
8417714441,32.67563267876434,51.54906440683192
8414936141,32.67798825932944,51.54411634197369
8436113803,32.69455417314901,51.55916192096356
8431733345,32.619762879878685,51.557969582506566
8418754969,32.673276055317444,51.53321763292064
8418763613,32.67207483696231,51.530051644856684
8414714367,32.68844449930316,51.53363687500349
8436116586,32.697507326011014,51.557486172553176
8434149669,32.644492568165575,51.49991464836896
8434187853,32.643635625591784,51.503451280156284
8417136414,32.6595356234374,51.5527936238512
8418888496,32.65258687438061,51.5424151291966
8414997184,32.67691367764934,51.54048890824563
8413993968,32.677633142625915,51.53274560295024
8431997314,32.60819541742231,51.53457491393041
8418778319,32.6677440980448,51.530317813483094
8416676666,32.688131327862486,51.55090374073622
8431986446,32.615295084930715,51.5507937114868
8415654537,32.704970317924804,51.5188129686279
8434199451,32.63837695590863,51.50567720215807
8436117817,32.6984746190439,51.55608759599522
8416681137,32.68285839897843,51.5528248963958
8364116284,33.847130816236586,54.94515112140694
8415646113,32.708420278428854,51.52280350511772
8415646113,32.708420278428854,51.52280350511772
8473164367,32.35630104788983,51.38627480808834
8645138473,31.921058757393165,51.75994889639667
8364114480,33.84527659400993,54.93790006125161
8493154887,32.381226848616045,51.25424858437196
8473164367,32.3563010478898,51.386274808088295
8471733116,32.383425862356226,51.36841747670317
8471774597,32.383290545722836,51.375038607232035
8471689813,32.37723992699795,51.409124573631914
8471963137,32.39839492008498,51.38935580168839
8493144199,32.39084979502558,51.26523381182793
8471955871,32.39812789246047,51.38430217605379
8471866648,32.39794597430926,51.3789410586673
8471844839,32.395570363581136,51.3703378095708
8471878896,32.39193655101094,51.37528061383208
8471863867,32.39427370745547,51.37964623826661
8471743967,32.38648708821852,51.36968156418498
8471954633,32.39772691885863,51.38337395081321
8471879146,32.39215071946863,51.37489577909317
8471815575,32.39296426523832,51.3656299451141
8471964499,32.39584741589701,51.385892209628054
8471814985,32.393646975388606,51.36105134013126
8441639911,33.442688276730635,52.474632340096505
8473177396,32.35529835513832,51.37493864515362
8441639911,33.442688276730635,52.474632340096505
8441835631,33.449252492181536,52.49227120868509
8441639911,33.4426882767306,52.4746323400965
8441813311,33.44821517191282,52.48939326804989
8441836969,33.44950324850047,52.493883711133286
8441813311,33.4482151719128,52.4893932680499
8441855111,33.4533227962248,52.502044502343246
8441816938,33.44511445907141,52.49520815897014
8316816299,32.865913349860016,51.56564115738393
8661756338,31.404878949940166,51.58350358093253
8314755641,32.865458281445484,51.54650379889079
8316618391,32.86206488799265,51.55619678036867
8318763193,32.853247641773244,51.556322208562655
8318655161,32.85442980794151,51.56264756994719
8671618169,31.195945479599807,51.72333404236467
8317916187,32.827947053195544,51.58392042157269
8319753115,32.85478776004256,51.550110298206526
8315649641,32.905364061126,51.528115822682445
8314734971,32.86328301503001,51.54980138382759
8344157885,32.80772212648088,51.62020422129693
8314714859,32.86273881299099,51.549418138020975
8344118749,32.7963378389663,51.6150260553258
8317916187,32.8279470531955,51.5839204215727
8344173873,32.80076394590697,51.619229915735005
8314613414,32.86121236853113,51.55121956846525
8313979356,32.858954923321065,51.539929831466694
8316637556,32.86443739984738,51.55381658439474
8319914634,32.83381864552952,51.553248637897326
8313755453,32.860131509474336,51.55469733942786
8315771332,32.89645158754521,51.55437824555798
8319664180,32.84816711738217,51.54429571542802
8316814817,32.869474919855904,51.563954603488064
8317978663,32.82188382011834,51.59395801312543
8319669950,32.849572319526835,51.53788971665245
8314753891,32.86582140628596,51.54795690430872
8316665931,32.86474407976216,51.55933735808066
8313985829,32.85673185767112,51.537655415968764
8313753891,32.85916047154074,51.556257922140325
8316618991,32.86250262624129,51.55725409691223
8319833371,32.83909197622544,51.55850838884324
8343184477,32.796977642964386,51.665409551115005
8193914337,32.7031279704101,51.679128015862496
8316674471,32.86272231003503,51.5620173384566
8313644853,32.857728358953345,51.56116538946635
8314745461,32.864426789016164,51.54690321213632
8344194111,32.79667105236231,51.62121483926091
8314735491,32.86338035110921,51.54764020357455
8314676968,32.872260078448,51.54992775465126
8619874976,32.014359084937034,51.858775506809636
8617743151,31.99815717340834,51.84276011996421
8613655487,32.0073164888756,51.8639008212105
8617764516,31.992329344959547,51.850079732004154
8614813314,32.01293631431744,51.87236844239919
8617743151,31.99815717340834,51.84276011996421
8614943548,32.01819248378535,51.878520179110126
8614936195,32.0157347710881,51.87998923686075
8614683393,32.01299211286558,51.869649411668895
8615776960,32.00986517751828,51.893643862173015
8614975851,32.0112512582622,51.87904588995392
8613966467,31.999317653884496,51.86730517634263
8617774458,31.990108510891584,51.8425084766736
8615695563,32.01272359950012,51.901432968415655
8656115731,31.94495538943659,51.86753694048679
8613633686,32.00893417534239,51.857176871507335
8613963955,31.996796153030818,51.868350465745955
8619686447,32.02769474441865,51.87356724601661
8619686447,32.02769474441865,51.87356724601661
8615699977,32.01690511859138,51.89985723472859
8616763657,31.994500471649236,51.86580527960814
8619874933,32.01417889597042,51.85801342653167
8618888595,32.00610426473218,51.84780431052789
8613666736,32.00456104468138,51.863068735079594
8617816751,31.989754558862288,51.83130213208508
8561864676,32.990965563999254,50.41703834755791
8618884336,32.004774967141046,51.843443540820616
8617683884,32.002764063171874,51.8542924722335
8615760027,32.005751401357735,51.89698970533799
8561663866,32.98051290604172,50.40538578843648
8561733781,32.98397870555501,50.404472824647335
8564113613,33.01638877831982,50.48516583613482
8561884563,32.989886196317514,50.410898636959836
8561613116,32.98121154136794,50.39940420927757
8561864661,32.990965563999254,50.41703834755791
8561613111,32.98204848769091,50.400187568909104
8561935485,32.98278043247413,50.414443504487274
8561864641,32.990965563999254,50.41703834755791
8564117434,33.02088946588544,50.48980922944751
8561693789,32.97963220648631,50.41336867360863
8561864641,32.990965563999296,50.4170383475579
8561864747,32.99085949273231,50.42193446030228
8561813845,32.98718810872415,50.41582146240655
8461943314,32.57374004265967,51.46400046633248
8561834361,32.989572802704274,50.41281044785786
8461943454,32.57337045253178,51.46485788671141
8451644951,32.55660292531719,51.50559596839216
8465169583,32.491181760029676,51.442431769821205
8451683189,32.54640162506417,51.510448921958464
8467144509,32.603098085804746,51.49838804389766
8456146645,32.54439205160444,51.53080407441747
8456136846,32.54944299503771,51.527287898869496
8451673775,32.55116460232072,51.50916021776223
8564119356,33.020336684771564,50.49121927233237
8467132674,32.60389152542061,51.49479823118656
8461685794,32.569130850130826,51.45898241515303
8451734961,32.55559630768704,51.50330251528198
8451835357,32.55724406239319,51.50629590753232
8456189598,32.55352192647393,51.540699823408296
8456154561,32.5567997991382,51.524632059508
8451733531,32.55540656690578,51.502886025522734
8451734851,32.55532389201006,51.503175150310184
8451673754,32.55008588621893,51.50833151756122
8456157431,32.551691259536966,51.526911462575725
8451954499,32.53615590307219,51.51322064597146
8465145441,32.47854647990817,51.47796353045203
8461839531,32.576957917960264,51.4562404833247
8451733114,32.55431359587435,51.503077038624575
8456175981,32.54970166851984,51.530550491033566
8491636151,32.48016648946087,51.41208404388628
8491167801,32.526641399219756,51.345544629600774
8491347641,32.52098074938215,51.356617339851596
8491317538,32.517934643576965,51.355344425714826
8491454632,32.48793005072719,51.379208897477355
8491863775,32.48899703457334,51.42063542995642
8491136707,0.0,0.0
8491167801,32.5266413992198,51.345544629600795
8491363853,32.520319579885694,51.36694099258677
8491155621,32.52815762821642,51.35186082667559
8491946387,32.49690169292509,51.409998224219514
8491885814,32.489969582508536,51.425998491779545
8717697741,33.978080449793424,51.45572548914863
8751647655,33.75524825853329,51.43659319630211
8731745168,34.01348915048366,51.35216556512157
8731887451,34.047652020462955,51.34917742058343
8714835511,33.98583405834017,51.42530897875401
8719343879,33.993803237495534,51.40297977598318
8751843358,34.664764426620984,50.83742972648564
8719749417,33.98779414881301,51.40637667775177
8714687796,33.98736796144847,51.44015533982069
8713995931,33.97557853719782,51.440997149753024
8716657771,33.98876853553112,51.4609256057359
8731874689,34.04697760879342,51.34946041968963
8714835511,33.9858340583402,51.425308978753996
8715993361,34.0109164983716,51.39362239590646
8719343879,33.9938032374955,51.4029797759832
8717843694,33.960809732726226,51.433806430700535
8714874931,33.997149657484286,51.42265347113418
8717698991,33.978873071672886,51.45788216125812
8713976391,33.973352798271854,51.445386600260306
8719964799,33.958178295817746,51.39057985672832
8731874688,34.04697760879342,51.34946041968963
8716846116,33.97964335959927,51.46385570166718
8717773988,33.96528084570072,51.475154950962086
8714858986,33.99283338062794,51.417672969858565
8714878336,33.99338737263948,51.421218068334994
8719677687,33.981250110589215,51.42563591269856
8714933548,34.000176032648,51.4364468290377
8717697741,33.9780804497934,51.4557254891486
8717773984,33.96528084570072,51.475154950962086
8715756587,34.003365783893116,51.4563586521224
8714836697,33.98549464959919,51.42824845486515
8714688756,33.986343323423014,51.440356976228145
8713673391,33.98460579477748,51.437834813403235
8771953167,33.449572494736564,50.28366983870205
8714764441,33.990366858479284,51.44719523688728
8716788131,33.98638810326916,51.46939815946931
8781634355,33.47008002389062,50.34439987754617
8715998151,34.01234929632942,51.40056715729097
8771946489,33.4471049894344,50.281849046714875
8784164739,33.53342179209019,50.4939104806476
8784165138,33.52877114718539,50.490810535113674
8771845519,33.45238011869726,50.297179927247434
8781663571,33.474886012937304,50.35440306775929
8784151475,33.54235887407419,50.50075024127203
8771775773,33.48545509948032,50.30783190672617
8483143864,32.383663873922345,51.51563075467379
8489133131,32.343013161163405,51.45177499661106
8483153541,32.3858988489301,51.509978884134355
8498117586,32.268320376747056,51.56244847395124
8157165714,32.64623688222068,51.75712711937979
8156177161,32.654547382092424,51.74958990707936
8484144390,32.381634844350486,51.57347537045236
8158358317,32.6051873725219,51.771214673830706
8159865686,32.65107048891104,51.76132974824594
8159653837,32.65720714836275,51.73337676429762
8159154897,32.65768239043366,51.753133991940075
8158356681,32.60566670732732,51.77093429708073
8158194975,32.63036921945923,51.73624922916116
8157144791,32.64492209172761,51.75305288354618
8376113138,32.7056882853299,51.83315229116117
8159676171,32.66381674664987,51.73742719678479
8156147788,32.65216908242021,51.73521179343996
8199983119,32.658137890036976,51.72201348857463
8159839687,32.65102979399551,51.75971343434559
8156187973,32.65436402001285,51.754943611662206
8157144791,32.6449220917276,51.753052883546204
8159133111,32.66223662954464,51.744429975573965
8159685663,32.65789077831931,51.73590454080334
8156144558,32.65346436168513,51.73566343760949
8159974331,32.64878099721501,51.74332178724086
8159668873,32.6652540382978,51.728922629882504
8516934471,32.63983445664451,51.31981156425051
8513954681,32.65226808325244,51.33346009965864
8514647835,32.6329780132556,51.381881378957225
8513784882,32.646247427676606,51.36636462831113
8519689561,32.63133823724262,51.31181127268047
8513947336,32.66270490222488,51.32430828038119
8581833361,32.66693727111013,51.41461853090361
8513947311,32.662672699693864,51.32464332878867
8513785851,32.64737567936215,51.36647633992664
8583143569,32.62786972126457,51.440236954130256
