Postalcode,latitude,longitude
5651837175,39.03567924,48.08063574
5631843115,38.42747462,48.48330944
8194811637,32.70700645,51.62887349
8189674375,32.68409045,51.63481264
8196837892,32.7065936,51.66763465
8194683111,32.71013035,51.61297488
8189173509,32.72896658,51.56286712
8187134371,32.70636964,51.59461646
8196111115,32.72624733,51.65595084
8194811437,32.70719843,51.62922559
8196153765,32.73253536,51.65620241
8139689331,32.68332664,51.64963195
8137685362,32.67060011,51.67043804
8194814545,32.70472888,51.63228315
8189118731,32.71857025,51.58298495
8187937743,32.68458435,51.59477797
8194894476,32.70784743,51.6573319
8139945456,32.69753311,51.6284989
5651657964,39.02188314,48.08511629
8136993161,32.6632505,51.65246534
5631663201,38.41167096,48.46355666
5631614965,38.42630329,48.48128736
8189173514,32.729003,51.56324634
8187134374,32.70636964,51.59461646
8196149565,32.73083655,51.65676812
8187743351,32.6648059,51.62429092
8196835816,32.70406625,51.66550473
8381965371,33.37392457,52.36830349
8443149375,33.52710425,52.22292085
8186873131,32.6569143,51.61272214
8186873131,32.6569143,51.61272214
8133847795,32.64750414,51.65594054
8183784111,32.66468164,51.64880054
8186733965,32.65910577,51.61664426
8135794691,32.6564492,51.66268937
8188616464,32.65311534,51.59331293
8185636196,32.64835955,51.61913929
8183854863,32.66209639,51.64802054
8186837831,32.65544252,51.60588691
8135614836,32.65376487,51.66669149
8186676661,32.66209641,51.6413459
8159965443,32.64614052,51.73351857
8154918441,32.65773947,51.69072253
8188767591,32.65664674,51.58106426
8153734885,32.64371587,51.68533622
8159954599,32.64712642,51.73250076
8154888313,32.6547686,51.69757881
8154888313,32.6547686,51.69757881
8154864534,32.65205598,51.69605745
8154964439,32.65779852,51.69775651
8158947881,32.63967448,51.71714086
8157776113,32.65571198,51.70465203
8157774811,32.65572656,51.70440249
8158864147,32.64122301,51.70426397
8157683464,32.64820343,51.70995149
8158638143,32.64992875,51.70039305
8157755669,32.65617513,51.70039932
8158989531,32.6293358,51.71770606
8154778447,32.6557698,51.69276008
8158699411,32.64380611,51.70626885
8158137914,32.6350309,51.72249022
8153976798,32.64532248,51.69428793
8157896833,32.65148144,51.71300079
8144956151,32.6487595,51.67460555
8144733731,32.64680907,51.67141789
8144653714,32.6425989,51.67431219
8154717911,32.64839005,51.69151053
8145845476,32.65437875,51.67300034
8154616911,32.64960192,51.68213279
8158953594,32.63780664,51.71811029
8143754571,0,0
8154643763,32.65178554,51.68254757
8179914387,32.54209206,51.66809243
8168844161,32.61351206,51.67469808
8165915193,32.62519711,51.68757399
8176964167,32.62552663,51.63062984
8143135117,32.48370447,51.76283479
8177934986,32.6223697,51.60520217
8174996581,32.60811965,51.61130765
8166774361,32.63189563,51.70026122
8176673881,32.63614746,51.6385936
8175934381,32.6242441,51.63845517
8174867964,32.61939035,51.60706708
8143185113,32.47987835,51.7840031
8143153653,32.47607459,51.76775247
8173655311,32.6374412,51.6594119
8164797763,32.63390792,51.67817235
8143197988,32.47365631,51.78511139
8169856559,32.59490024,51.67356897
8174833168,32.61446195,51.60414317
8173675371,32.636179,51.6655932
8165774483,32.63274731,51.69105542
8143179914,32.48144233,51.77692472
8143176564,32.48174432,51.77783851
8143153653,32.47607459,51.76775247
8164664183,32.63487189,51.67694596
8163713743,32.63539881,51.66695552
8173695543,32.64057772,51.66478694
8143175717,32.48085802,51.7755437
8143114814,32.47832533,51.75892249
8179934989,32.54429192,51.67079477
8143168675,32.47656891,51.77626067
8168948464,32.61230102,51.66659177
8173936451,32.62382575,51.6565988
8174958583,32.60855273,51.60483403
8163877353,32.63261782,51.6701909
8174973312,32.60916505,51.61025627
8143146361,32.48317554,51.76844514
8175994861,32.62326978,51.64738433
8177835967,32.62627407,51.61020229
8166663554,32.6332364,51.6997661
8174748868,32.62210981,51.63215364
8179663417,32.61101187,51.61921816
8178855846,32.63575456,51.57811629
8178683437,32.62154636,51.60026643
8174896985,32.6186523,51.61410056
8177817575,32.62399854,51.60802505
8145147846,32.48827054,51.80348302
8178855846,32.63575456,51.57811629
8145116974,32.4754841,51.79110173
8165755931,32.63122642,51.69342109
8174835133,32.61258072,51.60463698
8165633331,32.63566429,51.68462469
8178714131,32.62624721,51.59685725
8178638969,32.61639366,51.58615475
8179944988,32.54622263,51.6784487
8174773111,32.62165244,51.65075795
8177953871,32.62119913,51.60133953
8179948556,32.5486916,51.6844185
8173975433,32.62430371,51.66297748
8143318357,32.49153459,51.75735758
8143318179,32.49864731,51.7467551
8173936471,32.62470514,51.65680917
8145115814,32.47636256,51.78809821
8173876941,32.63329133,51.65750962
8164783666,32.63473355,51.67324987
8168763681,32.61620402,51.67302248
8173914784,32.62430748,51.65323108
8166774561,32.63093903,51.69993629
8164735735,32.62817089,51.67432697
8196734719,32.72055235,51.66051663
8173756795,32.63296634,51.66428144
8145135350,32.47819628,51.79528876
8174773115,32.62216621,51.6507949
8174675561,32.6077542,51.65878415
8174673471,32.60194429,51.66409251
8175933796,32.62469037,51.63864899
8169734755,32.59720027,51.6696222
8176666561,32.63545966,51.63917496
8168645731,32.62143436,51.66500229
8143167895,32.47465296,51.77686772
8174743331,32.62232345,51.62627955
8168665141,32.61935534,51.67009769
8173766331,32.63569322,51.66399396
8173676141,32.63686223,51.66560284
8173656691,32.6368743,51.65950802
8169857611,32.59490024,51.67356897
8175876794,32.63164698,51.65297083
8173743681,32.629942,51.66322952
8168694973,32.61529879,51.66839136
8176663633,32.63501058,51.63622825
8174673554,32.59806336,51.66493294
8165666957,32.63351881,51.69062477
8168634993,32.61978296,51.66448328
8164765891,32.632199,51.67219594
8165754861,32.63270735,51.69211731
8175934371,32.62423558,51.63860349
8176738133,32.63132039,51.63043731
8168977891,32.60988936,51.67355785
8176654851,32.63424231,51.63676441
8173966761,32.62370532,51.66039258
8168964191,32.61065192,51.67271784
8179937389,32.54503239,51.67437269
8143178358,32.48425906,51.77485047
8168765443,32.61482565,51.67315246
8174673554,32.59806336,51.66493294
8174673441,32.6077542,51.65878415
8178673133,32.61471547,51.59300515
8173637113,32.63934561,51.65564704
8175864915,32.63394876,51.65204887
8143177879,32.48275096,51.77322706
8175976193,32.6254787,51.64976478
8168946364,32.61147074,51.66828012
8173636461,32.63823294,51.65539701
8143199587,32.47678454,51.78285909
8199944739,32.66642267,51.71250882
8168645556,32.62138573,51.66582109
8176684411,32.63946041,51.64176125
8199876459,32.67261677,51.71476658
8197797958,32.70851166,51.71928972
8166845941,32.62729045,51.70588519
8193635311,32.69570141,51.67664773
8199816587,32.67797812,51.71459506
8199177953,32.68642628,51.73255888
8163993851,32.62627197,51.66855672
8199718186,32.672764,51.70492728
8199673179,32.66731144,51.70902679
8199613517,32.66326608,51.7052776
8199769411,32.6768828,51.70493888
8198144681,32.69220738,51.72705256
8198833918,32.68581933,51.69364071
8197963869,32.69831846,51.71890712
8199890012,32.6740277,51.72866271
8163893113,32.63119041,51.66603779
8197963869,32.69831846,51.71890712
8196946185,32.71699623,51.68294735
8155833365,32.67723096,51.68909832
8198615557,32.6783581,51.68929959
8196937483,32.71611099,51.67883898
8149763571,32.69059659,51.6752164
8155853171,32.67550739,51.69215113
8197643379,32.6982722,51.70483164
8196944436,32.71582694,51.68324789
8198959477,32.69013266,51.71592481
8193116417,32.73976824,51.65884606
8199687759,32.66972538,51.71088777
8199693113,32.67164775,51.70839249
8193953513,32.70961432,51.68432072
8148983391,32.68095826,51.67287664
8199755768,32.67669327,51.70211618
8199613951,32.66360407,51.70426739
8148956635,32.67808103,51.6770421
8193683637,32.69993734,51.67779448
8199719685,32.6748172,51.70471874
8197166174,32.71455618,51.73174662
8199687765,32.67023948,51.70904259
8193683716,32.70012749,51.67586788
8193937691,32.7080576,51.67683348
8199693455,32.67215882,51.70978018
8193974616,32.71417278,51.69488105
8199914561,32.66529398,51.71210402
8766159637,33.69464521,52.01701757
8148933413,32.6761662,51.67432567
8766174674,33.68787648,52.00672095
8741637374,34.045317,51.47918348
8746136789,34.08132714,51.43266465
8741836554,34.06411357,51.48353
8741745431,34.05226848,51.49432873
8743134866,34.12470273,51.35260154
8741144683,34.05901485,51.47323377
8746153648,34.08313229,51.44034964
8741133495,34.05408265,51.47357256
8748115165,33.90154044,51.76400877
8741789962,34.06319008,51.49490198
8743119353,34.13080524,51.3460908
8341177212,32.82384196,51.70273689
8341713513,32.7969517,51.68858118
8345173595,32.78138433,51.65433651
8196983746,32.71878379,51.69128946
8343186551,32.7976952,51.66357922
8343135431,32.79810732,51.65820133
8341737665,32.79634442,51.69408213
8341846739,32.80594528,51.69761694
8345135657,32.77651261,51.6466531
8341147836,32.81350704,51.69580793
8341778340,32.79326721,51.68569783
8341918730,32.79160391,51.70013967
8341846661,32.80646896,51.69811198
8346133997,32.82590787,51.77571801
8341146777,32.81214717,51.69330378
8345118546,32.77837255,51.65136224
8375113951,32.41690021,52.64634317
8343137933,32.80208475,51.65852064
8345133643,32.7755569,51.63920311
8375185551,32.42665081,52.65652739
8341149566,32.80981102,51.69607702
8375166171,32.42251272,52.6503339
8375185556,32.42710351,52.65669246
8375184143,32.4296967,52.65330818
8375163338,32.41859118,52.65155903
8565161537,33.07708166,50.16595379
8565171337,33.06584405,50.16780918
8571133116,33.02471452,50.08457802
8531953145,32.702952,51.16413078
8565171337,33.06584405,50.16780918
8531687314,32.69238515,51.16778199
8531954871,32.70658964,51.15864284
8531645396,32.69704009,51.15618611
8533146537,32.7178153,51.1145788
8531666753,32.6929883,51.16275626
8531917937,32.7035878,51.15459908
8531816336,32.70669164,51.15431008
8341744655,32.80113129,51.69367489
8531695897,32.68618836,51.1746701
8531743135,32.70587834,51.14479715
8531743396,32.70491776,51.14579833
8531953162,32.70446625,51.16259161
8531953137,32.70228955,51.16486188
8531656761,32.69704439,51.15909158
8531695897,32.68618836,51.1746701
8565155765,33.07762088,50.16423637
8533144685,32.70549509,51.10623146
8531665491,32.69582384,51.1623672
8531860059,32.71572562,51.14516428
8531743493,32.70448208,51.1464702
8379148439,32.14471045,52.62441835
8531658867,32.69508967,51.1599079
8571813131,32.76382161,50.61625205
8531743791,32.70530771,51.14705629
8571753371,32.76732266,50.63161615
8576138145,32.83938207,50.57665491
8175134411,32.27731657,52.05386047
8576133114,32.83208046,50.56576968
8419617691,32.68846978,51.5162866
8414639391,32.69666652,51.52896764
8414874163,32.68357146,51.53414287
8417855563,32.67126683,51.54974075
8416667411,32.68507528,51.55137059
8431764168,32.6350263,51.55721521
8414653153,32.69829535,51.52718602
8418713897,32.66600427,51.5428619
8419643596,32.69089905,51.51479463
8413635783,32.6996206,51.51743338
8438136719,32.68579258,51.5804137
8434195561,32.63799678,51.50100067
8415995367,32.69446286,51.55082412
8413673973,32.70030484,51.51166324
8418834756,32.65863897,51.54801636
8434195555,32.63794899,51.50037936
8434143565,32.64145572,51.49472751
8416838715,32.68141071,51.57910732
8431773531,32.61364121,51.56663337
8415984794,32.69238536,51.54729886
8431844673,32.60050181,51.54787433
8431741437,32.61754952,51.56332969
8435143622,32.6533812,51.48616958
8431755496,32.62340798,51.55529644
8415916773,32.68598266,51.54516017
8431865368,32.6109028,51.55511192
8431873155,32.60396833,51.55786463
8431763940,32.63368523,51.55721928
8413793685,32.68919271,51.52476706
8417714441,32.67563268,51.54906441
8414936141,32.67798826,51.54411634
8436113803,32.69455417,51.55916192
8431733345,32.61976288,51.55796958
8418754969,32.67327606,51.53321763
8418763613,32.67207484,51.53005164
8414714367,32.6884445,51.53363688
8436116586,32.69750733,51.55748617
8434149669,32.64449257,51.49991465
8434187853,32.64363563,51.50345128
8417136414,32.65953562,51.55279362
8418888496,32.65258687,51.54241513
8414997184,32.67691368,51.54048891
8413993968,32.67763314,51.5327456
8431997314,32.60819542,51.53457491
8418778319,32.6677441,51.53031781
8416676666,32.68813133,51.55090374
8431986446,32.61529508,51.55079371
8415654537,32.70497032,51.51881297
8434199451,32.63837696,51.5056772
8436117817,32.69847462,51.5560876
8416681137,32.6828584,51.5528249
8364116284,33.84713082,54.94515112
8415646113,32.70842028,51.52280351
8415646113,32.70842028,51.52280351
8473164367,32.35630105,51.38627481
8645138473,31.92105876,51.7599489
8364114480,33.84527659,54.93790006
8493154887,32.38122685,51.25424858
8473164367,32.35630105,51.38627481
8471733116,32.38342586,51.36841748
8471774597,32.38329055,51.37503861
8471689813,32.37723993,51.40912457
8471963137,32.39839492,51.3893558
8493144199,32.3908498,51.26523381
8471955871,32.39812789,51.38430218
8471866648,32.39794597,51.37894106
8471844839,32.39557036,51.37033781
8471878896,32.39193655,51.37528061
8471863867,32.39427371,51.37964624
8471743967,32.38648709,51.36968156
8471954633,32.39772692,51.38337395
8471879146,32.39215072,51.37489578
8471815575,32.39296427,51.36562995
8471964499,32.39584742,51.38589221
8471814985,32.39364698,51.36105134
8441639911,33.44268828,52.47463234
8473177396,32.35529836,51.37493865
8441639911,33.44268828,52.47463234
8441835631,33.44925249,52.49227121
8441639911,33.44268828,52.47463234
8441813311,33.44821517,52.48939327
8441836969,33.44950325,52.49388371
8441813311,33.44821517,52.48939327
8441855111,33.4533228,52.5020445
8441816938,33.44511446,52.49520816
8316816299,32.86591335,51.56564116
8661756338,31.40487895,51.58350358
8314755641,32.86545828,51.5465038
8316618391,32.86206489,51.55619678
8318763193,32.85324764,51.55632221
8318655161,32.85442981,51.56264757
8671618169,31.19594548,51.72333404
8317916187,32.82794705,51.58392042
8319753115,32.85478776,51.5501103
8315649641,32.90536406,51.52811582
8314734971,32.86328302,51.54980138
8344157885,32.80772213,51.62020422
8314714859,32.86273881,51.54941814
8344118749,32.79633784,51.61502606
8317916187,32.82794705,51.58392042
8344173873,32.80076395,51.61922992
8314613414,32.86121237,51.55121957
8313979356,32.85895492,51.53992983
8316637556,32.8644374,51.55381658
8319914634,32.83381865,51.55324864
8313755453,32.86013151,51.55469734
8315771332,32.89645159,51.55437825
8319664180,32.84816712,51.54429572
8316814817,32.86947492,51.5639546
8317978663,32.82188382,51.59395801
8319669950,32.84957232,51.53788972
8314753891,32.86582141,51.5479569
8316665931,32.86474408,51.55933736
8313985829,32.85673186,51.53765542
8313753891,32.85916047,51.55625792
8316618991,32.86250263,51.5572541
8319833371,32.83909198,51.55850839
8343184477,32.79697764,51.66540955
8193914337,32.70312797,51.67912802
8316674471,32.86272231,51.56201734
8313644853,32.85772836,51.56116539
8314745461,32.86442679,51.54690321
8344194111,32.79667105,51.62121484
8314735491,32.86338035,51.5476402
8314676968,32.87226008,51.54992775
8619874976,32.01435908,51.85877551
8617743151,31.99815717,51.84276012
8613655487,32.00731649,51.86390082
8617764516,31.99232934,51.85007973
8614813314,32.01293631,51.87236844
8617743151,31.99815717,51.84276012
8614943548,32.01819248,51.87852018
8614936195,32.01573477,51.87998924
8614683393,32.01299211,51.86964941
8615776960,32.00986518,51.89364386
8614975851,32.01125126,51.87904589
8613966467,31.99931765,51.86730518
8617774458,31.99010851,51.84250848
8615695563,32.0127236,51.90143297
8656115731,31.94495539,51.86753694
8613633686,32.00893418,51.85717687
8613963955,31.99679615,51.86835047
8619686447,32.02769474,51.87356725
8619686447,32.02769474,51.87356725
8615699977,32.01690512,51.89985723
8616763657,31.99450047,51.86580528
8619874933,32.0141789,51.85801343
8618888595,32.00610426,51.84780431
8613666736,32.00456104,51.86306874
8617816751,31.98975456,51.83130213
8561864676,32.99096556,50.41703835
8618884336,32.00477497,51.84344354
8617683884,32.00276406,51.85429247
8615760027,32.0057514,51.89698971
8561663866,32.98051291,50.40538579
8561733781,32.98397871,50.40447282
8564113613,33.01638878,50.48516584
8561884563,32.9898862,50.41089864
8561613116,32.98121154,50.39940421
8561864661,32.99096556,50.41703835
8561613111,32.98204849,50.40018757
8561935485,32.98278043,50.4144435
8561864641,32.99096556,50.41703835
8564117434,33.02088947,50.48980923
8561693789,32.97963221,50.41336867
8561864641,32.99096556,50.41703835
8561864747,32.99085949,50.42193446
8561813845,32.98718811,50.41582146
8461943314,32.57374004,51.46400047
8561834361,32.9895728,50.41281045
8461943454,32.57337045,51.46485789
8451644951,32.55660293,51.50559597
8465169583,32.49118176,51.44243177
8451683189,32.54640163,51.51044892
8467144509,32.60309809,51.49838804
8456146645,32.54439205,51.53080407
8456136846,32.549443,51.5272879
8451673775,32.5511646,51.50916022
8564119356,33.02033668,50.49121927
8467132674,32.60389153,51.49479823
8461685794,32.56913085,51.45898242
8451734961,32.55559631,51.50330252
8451835357,32.55724406,51.50629591
8456189598,32.55352193,51.54069982
8456154561,32.5567998,51.52463206
8451733531,32.55540657,51.50288603
8451734851,32.55532389,51.50317515
8451673754,32.55008589,51.50833152
8456157431,32.55169126,51.52691146
8451954499,32.5361559,51.51322065
8465145441,32.47854648,51.47796353
8461839531,32.57695792,51.45624048
8451733114,32.5543136,51.50307704
8456175981,32.54970167,51.53055049
8491636151,32.48016649,51.41208404
8491167801,32.5266414,51.34554463
8491347641,32.52098075,51.35661734
8491317538,32.51793464,51.35534443
8491454632,32.48793005,51.3792089
8491863775,32.48899703,51.42063543
8491136707,0,0
8491167801,32.5266414,51.34554463
8491363853,32.52031958,51.36694099
8491155621,32.52815763,51.35186083
8491946387,32.49690169,51.40999822
8491885814,32.48996958,51.42599849
8717697741,33.97808045,51.45572549
8751647655,33.75524826,51.4365932
8731745168,34.01348915,51.35216557
8731887451,34.04765202,51.34917742
8714835511,33.98583406,51.42530898
8719343879,33.99380324,51.40297978
8751843358,34.66476443,50.83742973
8719749417,33.98779415,51.40637668
8714687796,33.98736796,51.44015534
8713995931,33.97557854,51.44099715
8716657771,33.98876854,51.46092561
8731874689,34.04697761,51.34946042
8714835511,33.98583406,51.42530898
8715993361,34.0109165,51.3936224
8719343879,33.99380324,51.40297978
8717843694,33.96080973,51.43380643
8714874931,33.99714966,51.42265347
8717698991,33.97887307,51.45788216
8713976391,33.9733528,51.4453866
8719964799,33.9581783,51.39057986
8731874688,34.04697761,51.34946042
8716846116,33.97964336,51.4638557
8717773988,33.96528085,51.47515495
8714858986,33.99283338,51.41767297
8714878336,33.99338737,51.42121807
8719677687,33.98125011,51.42563591
8714933548,34.00017603,51.43644683
8717697741,33.97808045,51.45572549
8717773984,33.96528085,51.47515495
8715756587,34.00336578,51.45635865
8714836697,33.98549465,51.42824845
8714688756,33.98634332,51.44035698
8713673391,33.98460579,51.43783481
8771953167,33.44957249,50.28366984
8714764441,33.99036686,51.44719524
8716788131,33.9863881,51.46939816
8781634355,33.47008002,50.34439988
8715998151,34.0123493,51.40056716
8771946489,33.44710499,50.28184905
8784164739,33.53342179,50.49391048
8784165138,33.52877115,50.49081054
8771845519,33.45238012,50.29717993
8781663571,33.47488601,50.35440307
8784151475,33.54235887,50.50075024
8771775773,33.4854551,50.30783191
8483143864,32.38366387,51.51563075
8489133131,32.34301316,51.451775
8483153541,32.38589885,51.50997888
8498117586,32.26832038,51.56244847
8157165714,32.64623688,51.75712712
8156177161,32.65454738,51.74958991
8484144390,32.38163484,51.57347537
8158358317,32.60518737,51.77121467
8159865686,32.65107049,51.76132975
8159653837,32.65720715,51.73337676
8159154897,32.65768239,51.75313399
8158356681,32.60566671,51.7709343
8158194975,32.63036922,51.73624923
8157144791,32.64492209,51.75305288
8376113138,32.70568829,51.83315229
8159676171,32.66381675,51.7374272
8156147788,32.65216908,51.73521179
8199983119,32.65813789,51.72201349
8159839687,32.65102979,51.75971343
8156187973,32.65436402,51.75494361
8157144791,32.64492209,51.75305288
8159133111,32.66223663,51.74442998
8159685663,32.65789078,51.73590454
8156144558,32.65346436,51.73566344
8159974331,32.648781,51.74332179
8159668873,32.66525404,51.72892263
8516934471,32.63983446,51.31981156
8513954681,32.65226808,51.3334601
8514647835,32.63297801,51.38188138
8513784882,32.64624743,51.36636463
8519689561,32.63133824,51.31181127
8513947336,32.6627049,51.32430828
8581833361,32.66693727,51.41461853
8513947311,32.6626727,51.32464333
8513785851,32.64737568,51.36647634
8583143569,32.62786972,51.44023695
8586113897,32.62614,51.46555628
8513754961,32.64592552,51.36011617
8514738315,32.63738644,51.37161962
8513747456,32.64119792,51.3621588
8514843494,32.64383434,51.37981642
8517643863,32.62988401,51.36809963
8513945812,32.65898882,51.32708384
8514936941,32.64828181,51.37311062
8516673391,32.63902442,51.33373561
8514957591,32.6528969,51.36770268
8513876637,32.64559226,51.3546237
8513863287,32.64644457,51.34966257
8583144313,32.62714563,51.4421015
8513758791,32.64904387,51.36288066
8514864811,32.63560201,51.38531815
8514849814,32.64335433,51.3788895
8513863288,32.64644457,51.34966257
8513837771,32.64033673,51.35031148
8514768811,32.64226844,51.36858253
8513784866,32.64579564,51.36574244
8513793681,32.63744274,51.3639846
8517668544,32.63028252,51.37936528
8761656736,33.51550122,51.91552228
8519733119,32.63065913,51.31336679
8583145887,32.62331032,51.44016351
8761945534,33.50275101,51.9140405
8761715781,33.51680737,51.91665016
8761948141,33.50090896,51.9131245
8761945568,33.50350064,51.91410584
8761654155,33.51082343,51.91776174
8761651400,33.51047581,51.91833117
8761916113,33.49154019,51.92582693
8761733832,33.51675701,51.91549023
3187185194,0,0
3361143898,35.90842627,50.77410855
3361144414,35.91295994,50.77406532
3361916488,35.9734923,50.73097691
3361161137,35.90766326,50.78020517
3361865267,35.98171306,50.724484
3361916489,35.9734923,50.73097691
3361331187,35.98529728,50.70162312
3361833114,35.98067048,50.73715653
3361846678,35.99365308,50.74246698
3361848688,35.99385681,50.73742738
3361668548,0,0
3361817949,35.97692672,50.73814595
3361846678,35.99365308,50.74246698
3361161336,35.90766326,50.78020517
3361913135,35.97342469,50.72531487
3361915476,35.97181452,50.72615059
3154785456,35.81881332,51.00388336
3155646151,35.83403397,51.00657654
3154658166,35.8206749,51.01294327
3154763971,35.82333755,51.00204086
3153713811,35.82518768,50.99385071
3155686575,35.83364105,51.01553345
3155875471,35.83527756,51.02852249
3155795671,35.84226608,51.01097107
3154696871,35.82935333,51.01472473
3155646585,35.83528137,51.00743484
3154797977,35.81599045,51.00525284
3159797745,35.79521967,51.01541883
3158843185,35.80968494,51.00490325
3156955113,35.82486478,51.03024634
3158776167,35.8025558,50.99763632
3159836878,35.77678192,51.04070887
3159797711,35.79476699,51.0156835
3154696875,35.82935333,51.01472473
3154646336,35.81826401,51.01292801
3159873145,35.79087091,51.0405667
3154686667,35.82626343,51.01480865
3155797174,35.84033203,51.01108551
3155917611,35.82978439,51.02194214
3134963993,35.81134756,51.00203359
3159819373,35.78930251,51.03347853
3154867167,35.82786906,51.01268777
3158776171,35.80303188,50.99790691
3156716968,35.81617856,51.015275
3134913837,35.81549285,50.99845885
3156775741,35.81874275,51.01976693
3159814381,35.78908601,51.02571185
3155797178,35.84006882,51.01232529
3158776171,35.80303188,50.99790691
3134836916,35.81432442,50.99031767
3153893145,35.82326126,50.99707413
3155813949,35.83565903,51.0229187
3155713711,35.83785629,51.00489426
3155646317,35.83407593,51.00601959
3155685482,35.83293915,51.01549911
3149779451,35.84161166,51.00623805
3155634185,35.83163452,51.00294876
3155795611,35.84226608,51.01097107
3163694561,35.78407167,51.02774162
3155974811,35.83120728,51.02555847
3153784541,35.82923126,50.99798203
3159873131,35.79107521,51.04007145
3158784411,35.80505004,50.99543379
3153713711,35.82516457,50.99394463
3159797714,35.79476699,51.0156835
3134948138,35.81454302,51.00188639
3134913833,35.81510741,50.99847619
3158846869,35.81066118,51.00629835
3165836455,35.75322723,51.01543808
3166975657,35.73619843,51.01648712
3178644365,35.7517814,50.92955585
3354843104,35.71523285,50.99869156
3178734614,35.74617913,50.94095344
3175987819,35.71769714,50.99105072
3157834476,35.79747418,50.98507605
3157744561,35.79717103,50.993046
3174743619,35.78603885,50.99091664
3176658451,35.73244095,50.97673798
3136683471,35.80868575,50.98613612
3176767639,35.70938873,50.97069931
3136684417,35.80820194,50.98586113
3175793196,35.73236465,50.99083328
3173883611,35.7448082,50.99450684
3174735794,35.78044158,50.98936126
3175753111,35.72940445,50.98538589
3174744681,35.78969647,50.9878163
3166969185,35.73967361,51.00972366
3173866718,35.75047302,50.99281311
3173783393,35.75605011,50.99542618
3174735794,35.78044158,50.98936126
3175736659,35.73524851,50.99066015
3184648141,35.76352245,50.9124507
3157787641,35.79425594,50.99440027
3135744565,35.80065658,50.98526355
3173865384,35.75091171,50.99301529
3354843104,35.71523285,50.99869156
3175988911,35.71839142,50.98752213
3176664393,35.73062515,50.97924805
3175964567,35.71587753,50.98738098
3176664393,35.73062515,50.97924805
3175766773,35.72676468,50.98956299
3175963818,35.71436691,50.98818207
3175749161,35.73020935,50.98818207
3175749141,35.73013306,50.98873901
3175898386,35.71259689,50.98303986
3175749141,35.73013306,50.98873901
3175657759,35.73662949,50.98495102
3175915973,35.70714569,50.98248291
3173667387,35.7755127,50.97515869
3174884674,35.78323474,51.00516081
3174743551,35.78664786,50.99127347
3175839577,35.71857834,50.98223114
3178746495,35.74478319,50.947202
3157658111,35.79500648,50.99943408
3174763141,35.79052582,50.98632089
3136684411,35.80835783,50.98625042
3173953351,35.74473572,50.98399353
3175637351,35.73448944,50.97935486
3175899438,35.71324921,50.98283386
3175859615,35.72546005,50.98340225
3176684415,35.71889114,50.97298431
3166855764,35.74268723,51.01354218
3166613541,35.75338745,50.99979401
3175736659,35.73524851,50.99066015
